timestamp_us,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_C,rpm
7376,0.603766464,-0.211137795,1.057442054,10.37823517,-5.373478969,-8.503238762,39.4620232,4017.591647
7380,0.60651114,-0.216486806,1.057224363,10.29969784,-5.447356059,-8.495422075,39.36002719,4016.837988
7384,0.607628585,-0.21385945,1.055949583,10.32419398,-5.426618084,-8.596637254,38.83187782,4017.676123
7388,0.605785487,-0.211599455,1.057562552,10.42726879,-5.406443654,-8.569647112,38.12210217,4015.983658
7392,0.601724361,-0.211709634,1.055637261,10.36698455,-5.33885616,-8.465403355,38.97403312,4011.312161
7396,0.605200888,-0.210186871,1.055094,10.37748087,-5.357585636,-8.539102199,38.91855359,4015.955403
7400,0.605121778,-0.211858166,1.06014112,10.33761003,-5.359228956,-8.548549634,38.91702361,4012.478707
7404,0.603216944,-0.212705526,1.058548892,10.3952628,-5.370131488,-8.541435674,39.17949243,4015.614197
7408,0.602471271,-0.213875833,1.05702467,10.35481621,-5.387152058,-8.54899778,39.73441794,4011.08738
7412,0.60292535,-0.211453485,1.059657427,10.31629147,-5.394043151,-8.530086783,38.37441263,4014.841684
7416,0.607002244,-0.21264199,1.059801776,10.42458532,-5.426994275,-8.557660775,38.38723485,4020.280318
7420,0.604890471,-0.210527613,1.061363906,10.37323998,-5.429212501,-8.552330938,39.45075112,4016.208954
7424,0.608087366,-0.214791914,1.05778122,10.40739926,-5.376934677,-8.499665608,39.52192625,4017.516157
7428,0.600878573,-0.208477707,1.05892263,10.35074227,-5.323758068,-8.58044295,39.00989014,4015.504694
7432,0.60549224,-0.213486841,1.057842727,10.32327463,-5.401680908,-8.562929405,38.76576449,4020.580979
7436,0.607940299,-0.212874604,1.057449656,10.37965574,-5.333597964,-8.574902234,39.60964969,4013.202429
7440,0.608420952,-0.210624108,1.06056363,10.38076432,-5.379944061,-8.502014442,39.17740821,4017.590504
7444,0.603493308,-0.210764077,1.059485988,10.38156328,-5.45041369,-8.563400983,38.79943401,4016.465354
7448,0.607921954,-0.210977399,1.056576005,10.3892471,-5.417287142,-8.57419493,38.69895488,4018.638205
7452,0.606888015,-0.213275591,1.058693802,10.33031709,-5.352888856,-8.599247632,39.07513327,4015.82867
7456,0.607071762,-0.216383515,1.059843666,10.44179782,-5.400930144,-8.543963215,39.45636878,4024.538458
7460,0.605059043,-0.212414416,1.058275649,10.38948239,-5.422034317,-8.510269159,39.97723723,4015.106591
7464,0.606713854,-0.210647244,1.058486413,10.39747386,-5.389356989,-8.585609952,39.27384646,4009.757898
7468,0.606516323,-0.211182196,1.063214177,10.28079163,-5.402448495,-8.550175005,39.04326166,4019.005128
7472,0.60336179,-0.210154579,1.056960691,10.29324581,-5.412186902,-8.571943044,38.71223019,4016.876801
7476,0.598997352,-0.212802437,1.057406228,10.3164673,-5.47624253,-8.604664765,39.00020416,4019.186206
7480,0.606988005,-0.213644419,1.06156202,10.28990334,-5.410808048,-8.526123277,38.56098933,4016.368654
7484,0.606831168,-0.214470254,1.058899387,10.34755207,-5.420489127,-8.515274781,39.7524345,4013.234082
7488,0.606178282,-0.210904513,1.058374857,10.37731825,-5.375225471,-8.525605577,38.63436742,4016.78397
7492,0.603794446,-0.211608038,1.056186703,10.37170038,-5.379973503,-8.572134025,39.06520604,4018.253939
7496,0.60379102,-0.212160705,1.059303943,10.39067197,-5.403889751,-8.563484688,39.44799434,4016.244832
7500,0.601364026,-0.212205152,1.059742155,10.46732703,-5.29403492,-8.497932039,39.68903073,4019.335608
7504,0.608009923,-0.212619387,1.060920569,10.30809047,-5.368453379,-8.548019814,38.7629979,4019.785902
7508,0.604462293,-0.21286972,1.061269235,10.32395294,-5.375418123,-8.563729317,40.14340003,4021.387762
7512,0.606394104,-0.210721089,1.059372474,10.40604509,-5.498172215,-8.594592749,37.66023987,4024.71333
7516,0.603918318,-0.213606223,1.057398968,10.33507707,-5.496175186,-8.62353296,38.41255234,4021.522299
7520,0.599755122,-0.209001033,1.056311818,10.30292209,-5.358094821,-8.548151512,38.79357867,4017.083546
7524,0.606294615,-0.209007617,1.06168292,10.32330527,-5.461440485,-8.527884639,39.51463362,4020.654957
7528,0.607177907,-0.208594603,1.057561142,10.36999316,-5.444107551,-8.601646294,39.07576953,4019.340856
7532,0.608517667,-0.209563091,1.061048314,10.36324983,-5.443075627,-8.5079336,39.5773152,4023.665443
7536,0.604418972,-0.213203785,1.060173342,10.36062407,-5.365063329,-8.541257836,38.92858549,4024.259172
7540,0.603660942,-0.210158116,1.058221771,10.37452151,-5.37062429,-8.515377205,39.49947522,4023.344637
7544,0.604970221,-0.212248466,1.061520608,10.37814459,-5.381480853,-8.499880274,39.53840243,4023.728056
7548,0.602489796,-0.211800907,1.058624495,10.3085508,-5.376114063,-8.520851103,39.53438314,4017.24044
7552,0.602830515,-0.211106687,1.06127425,10.33285844,-5.453914202,-8.460728807,39.5726589,4016.321583
7556,0.605922213,-0.212481044,1.058267529,10.39071962,-5.40230913,-8.552979887,40.00517267,4015.186305
7560,0.604159571,-0.212038304,1.058125717,10.37661129,-5.28806449,-8.55779444,38.692987,4017.961076
7564,0.603545052,-0.210556962,1.058541388,10.30511821,-5.442715181,-8.573023956,39.27950435,4020.740598
7568,0.60545347,-0.210135846,1.062891778,10.3544115,-5.486740477,-8.494487221,38.08565062,4022.360649
7572,0.603917504,-0.210454901,1.059558004,10.36867129,-5.455202014,-8.52380136,38.57820362,4014.897562
7576,0.609646604,-0.206959586,1.058699053,10.30454777,-5.439289378,-8.577171618,40.16842803,4010.528025
7580,0.604030311,-0.207774232,1.055559597,10.23673795,-5.419228416,-8.521661088,39.60587522,4021.315938
7584,0.607863405,-0.21183442,1.057332094,10.31892628,-5.385677588,-8.533999177,39.4859379,4022.226835
7588,0.606092455,-0.211758846,1.056193941,10.40384648,-5.382300842,-8.612265209,39.30138823,4012.29309
7592,0.606658932,-0.211172582,1.054634851,10.3016268,-5.411906925,-8.495410269,39.02554376,4012.682286
7596,0.605378334,-0.210735095,1.057011221,10.36871113,-5.395861729,-8.568235363,38.73800389,4020.313477
7600,0.604328179,-0.208793393,1.062599918,10.30767581,-5.412165804,-8.594468512,39.37184479,4013.12441
7604,0.604636202,-0.213404086,1.061005191,10.33814976,-5.452833024,-8.522616352,39.46302021,4012.268951
7608,0.603377295,-0.213238811,1.060718049,10.44786305,-5.394609982,-8.519860071,37.85048536,4025.15497
7612,0.605404544,-0.212248253,1.057792434,10.38333445,-5.351286212,-8.520586352,38.46606019,4013.374847
7616,0.606649318,-0.205959935,1.057479756,10.43727076,-5.33483592,-8.509213088,39.36002811,4016.585743
7620,0.599565307,-0.209355916,1.055387067,10.25136433,-5.459792737,-8.513754183,38.56360481,4013.073565
7624,0.601993004,-0.215204771,1.060462162,10.36028612,-5.375798466,-8.520381718,39.01867686,4015.706704
7628,0.60213461,-0.211777097,1.058059326,10.3950299,-5.414532578,-8.571237227,40.06626165,4018.734098
7632,0.605972412,-0.215698609,1.05826725,10.37618603,-5.423188602,-8.571253163,39.86780607,4013.679569
7636,0.605914537,-0.211154621,1.060026917,10.36335704,-5.431206025,-8.496782145,38.98816815,4021.551212
7640,0.603756022,-0.212396925,1.056476788,10.32313561,-5.371152486,-8.571143506,38.62878968,4013.745248
7644,0.607742734,-0.209347854,1.060697158,10.41900595,-5.445180111,-8.576295997,39.69332451,4020.524563
7648,0.603823018,-0.209322823,1.055457056,10.33826867,-5.490888448,-8.572394876,40.07686124,4018.15087
7652,0.605734917,-0.208573545,1.05557111,10.43143557,-5.432262878,-8.55666203,38.72944516,4017.978732
7656,0.606269136,-0.211264442,1.060675392,10.364798,-5.339254745,-8.50561179,39.55876249,4024.266697
7660,0.604273035,-0.21064388,1.059350542,10.41121303,-5.420170809,-8.531728693,38.78227996,4016.426347
7664,0.606772077,-0.209590051,1.059085103,10.31391669,-5.393384495,-8.571490139,38.73586457,4015.028172
7668,0.60383907,-0.210636115,1.054779347,10.36473232,-5.416121234,-8.505229258,39.39784655,4018.890349
7672,0.604566641,-0.213545364,1.060247725,10.39622761,-5.346172174,-8.561357254,39.38259569,4017.766567
7676,0.604836118,-0.213783909,1.061405362,10.32407758,-5.37661674,-8.574467039,39.1278537,4016.690501
7680,0.606176787,-0.210906007,1.057951473,10.31285565,-5.279769819,-8.519545188,38.72380208,4018.110482
7684,0.607592829,-0.215235016,1.05776927,10.33520561,-5.366326988,-8.514965409,38.01074712,4017.528107
7688,0.603026341,-0.208606949,1.062202347,10.33706382,-5.468819309,-8.50577108,40.70277681,4017.651682
7692,0.601733596,-0.213809079,1.057082484,10.4365423,-5.401502365,-8.570902936,39.1575516,4017.20105
7696,0.605983654,-0.209524539,1.054410079,10.26708173,-5.325172519,-8.556881102,39.52646298,4019.755444
7700,0.600244227,-0.212378536,1.059730296,10.33241522,-5.489369264,-8.605295211,40.01673787,4019.257117
7704,0.604708514,-0.215039404,1.057097798,10.42707165,-5.3097425,-8.619647684,38.82309842,4018.558627
7708,0.605808083,-0.211464396,1.06017321,10.352783,-5.405417757,-8.588830614,39.00717858,4018.856262
7712,0.600957363,-0.212614761,1.057311992,10.41988863,-5.434563676,-8.573289725,38.86966151,4011.001347
7716,0.602856822,-0.214647701,1.058147237,10.35979526,-5.442424419,-8.541601737,38.02571486,4016.448908
7720,0.603963285,-0.209823843,1.057827315,10.34080112,-5.41368751,-8.566068539,38.54414572,4019.73851
7724,0.60436105,-0.211773411,1.057243488,10.43586302,-5.401454782,-8.619636387,39.33832783,4009.084628
7728,0.604598001,-0.212138091,1.058800624,10.38684317,-5.441434345,-8.530907826,39.0330706,4011.278644
7732,0.605436434,-0.208541465,1.061573243,10.35723318,-5.4208433,-8.553856871,39.39598418,4019.971034
7736,0.606045465,-0.214977833,1.056623378,10.30945308,-5.327826732,-8.526310684,39.03927923,4018.12531
7740,0.601319035,-0.208903511,1.059464921,10.34973928,-5.44608005,-8.524716081,39.59521189,4018.105509
7744,0.607200598,-0.210562109,1.057505656,10.3287262,-5.404318125,-8.625198843,38.92857785,4017.247064
7748,0.604010267,-0.211197855,1.058406623,10.31491428,-5.362919191,-8.51622077,39.14238807,4019.128829
7752,0.603739305,-0.217115294,1.060366814,10.40570257,-5.322396079,-8.586102386,39.86891227,4016.980391
7756,0.606918505,-0.210985036,1.058724088,10.31311081,-5.416355946,-8.546589094,39.09789062,4014.849716
7760,0.603488908,-0.212672889,1.061903461,10.30474303,-5.391628983,-8.525761473,40.27547746,4019.96491
7764,0.602785985,-0.208759582,1.055659892,10.40903358,-5.457189544,-8.51473621,38.34625431,4015.17502
7768,0.600684398,-0.212157735,1.055101078,10.35769708,-5.391352898,-8.524281864,38.66554695,4023.104619
7772,0.607228391,-0.214901968,1.058070421,10.27581651,-5.382570217,-8.543886958,38.89635051,4019.572537
7776,0.600900811,-0.213133886,1.059135737,10.37886553,-5.388103534,-8.53600125,39.05010659,4019.022223
7780,0.601873995,-0.212943246,1.060731531,10.31953235,-5.418757107,-8.489984355,40.11135239,4023.742841
7784,0.600187285,-0.211288234,1.057287731,10.3561501,-5.390292643,-8.528568243,39.7106692,4020.191324
7788,0.603781533,-0.212641245,1.058536189,10.38089097,-5.483407226,-8.583170356,39.29373035,4018.320327
7792,0.600728173,-0.209766403,1.056721379,10.43908227,-5.352589825,-8.581746842,39.28794582,4019.981925
7796,0.607051778,-0.210504425,1.060545365,10.3871831,-5.470989812,-8.510811628,38.43808537,4017.899516
7800,0.603182509,-0.213166977,1.060522212,10.3106338,-5.455396468,-8.559698297,39.24720196,4017.637832
7804,0.602185744,-0.208171893,1.059182753,10.41600621,-5.480134563,-8.505454358,40.07049503,4017.322628
7808,0.605396825,-0.211471121,1.058475424,10.33464542,-5.43704766,-8.531969577,38.75131455,4017.441064
7812,0.60237354,-0.214034325,1.058546435,10.31562644,-5.394017143,-8.569401479,38.73129644,4021.553084
7816,0.604351287,-0.213196738,1.056587179,10.38379947,-5.344172859,-8.596940317,39.20471482,4012.855842
7820,0.606505151,-0.209224551,1.055452758,10.37680992,-5.316077598,-8.5527258,39.71296768,4013.334304
7824,0.602942036,-0.209392216,1.060304245,10.30089538,-5.331602572,-8.54953207,40.05253007,4010.817005
7828,0.603842066,-0.210214609,1.059542389,10.39381778,-5.396509534,-8.546407918,39.86804381,4020.487079
7832,0.603074224,-0.213933574,1.059310582,10.35398416,-5.438048675,-8.593911708,38.9013951,4018.614595
7836,0.603964507,-0.21351427,1.057282669,10.43869989,-5.419202439,-8.561672508,40.36421058,4023.753898
7840,0.610971244,-0.212973415,1.056344509,10.29918847,-5.406048761,-8.538335335,38.57475744,4021.949289
7844,0.600182128,-0.208866158,1.060192284,10.33461001,-5.376658467,-8.584219777,38.78664952,4018.626398
7848,0.606512364,-0.2120371,1.059176164,10.40920509,-5.407912572,-8.564301621,39.32080584,4021.912012
7852,0.604735467,-0.210658688,1.058123127,10.36686925,-5.369726746,-8.516795487,38.55889285,4016.89472
7856,0.603166355,-0.215113302,1.061043816,10.34791809,-5.472661881,-8.565868129,39.47591692,4015.415152
7860,0.606728864,-0.216709619,1.0619483,10.37964619,-5.417637653,-8.511990051,40.10531541,4018.209555
7864,0.607214237,-0.212177314,1.061872514,10.24852512,-5.428027127,-8.555365324,39.23552491,4016.067085
7868,0.602745096,-0.210977421,1.057674871,10.37098025,-5.424005133,-8.536997708,37.7974368,4018.101721
7872,0.604432217,-0.211709214,1.059735892,10.34089735,-5.398156472,-8.49447811,39.09707039,4018.139535
7876,0.603347365,-0.211241837,1.060471839,10.28532563,-5.394742714,-8.511985418,39.4043127,4013.84605
7880,0.605553468,-0.212406786,1.05578534,10.38491998,-5.387767177,-8.498416723,39.18290711,4026.148242
7884,0.604987672,-0.211599995,1.06381638,10.34416314,-5.407326504,-8.584445156,38.93690507,4017.543916
7888,0.604579365,-0.211143836,1.0574848,10.41215986,-5.369581237,-8.541779006,39.14623201,4010.690419
7892,0.60551168,-0.212740785,1.060372066,10.38102299,-5.411484315,-8.519657099,38.49266123,4018.168194
7896,0.605678712,-0.214599147,1.060063364,10.3623167,-5.453273788,-8.522778757,39.18789895,4018.457811
7900,0.607706833,-0.212625527,1.061073234,10.36157575,-5.361896003,-8.546943706,39.00416713,4017.000679
7904,0.602824702,-0.209459475,1.058357531,10.40404543,-5.447958735,-8.499159986,38.80702535,4023.065141
7908,0.604481392,-0.216762004,1.056804054,10.28716063,-5.328183818,-8.550731197,40.1875358,4015.346624
7912,0.609706807,-0.213321877,1.058730202,10.42467274,-5.457944222,-8.535756439,38.81106649,4021.524809
7916,0.603293197,-0.212041233,1.059076635,10.38883545,-5.444621122,-8.53361173,39.66103987,4016.523394
7920,0.607178025,-0.214917831,1.056429486,10.43227576,-5.37656324,-8.548016804,39.50304307,4020.087512
7924,0.602583712,-0.208848847,1.061271453,10.34569196,-5.370564743,-8.54957985,39.84549032,4018.800898
7928,0.606128977,-0.212407576,1.054451873,10.34366692,-5.404527717,-8.498767393,37.69025683,4020.437578
7932,0.604257243,-0.211400827,1.059871333,10.31972704,-5.383127293,-8.516604225,39.02586624,4016.307351
7936,0.605471056,-0.213614865,1.060952062,10.39428458,-5.33744783,-8.475679001,38.44395711,4020.511541
7940,0.604013013,-0.213258346,1.057603286,10.32704041,-5.334824095,-8.548285344,39.17727851,4022.962824
7944,0.60731506,-0.212271421,1.055324502,10.39125694,-5.466134561,-8.578885429,39.21155806,4017.461418
7948,0.60454093,-0.21299136,1.058389198,10.3747266,-5.343436149,-8.563975783,38.80827284,4015.315902
7952,0.604271295,-0.213144413,1.058332359,10.34808436,-5.441711165,-8.57013575,40.17342232,4017.54084
7956,0.605610066,-0.213884082,1.057819816,10.35738715,-5.37604452,-8.514056575,39.62978105,4022.038085
7960,0.603145832,-0.210847023,1.056225303,10.39561806,-5.314301475,-8.587664788,38.82715489,4018.79464
7964,0.599755709,-0.215009056,1.064555143,10.35324392,-5.404711651,-8.586875312,40.44212629,4008.362379
7968,0.601496119,-0.209701628,1.058427448,10.38675187,-5.439530163,-8.554842362,38.83496295,4018.503075
7972,0.603125455,-0.211296235,1.057473318,10.27093913,-5.419316468,-8.647648688,38.91123472,4023.301455
7976,0.608192386,-0.212510404,1.057552827,10.31535935,-5.448560458,-8.56134858,39.80051087,4015.052171
7980,0.60935895,-0.210850427,1.059763521,10.33586494,-5.372196066,-8.557795376,38.75986734,4021.226844
7984,0.601822773,-0.214701043,1.058853114,10.40244412,-5.422549049,-8.64798119,39.17449566,4011.850815
7988,0.604957233,-0.212397491,1.055908224,10.33637903,-5.480222655,-8.493195227,39.24506378,4024.932392
7992,0.603205316,-0.214254285,1.057683596,10.38555836,-5.432931082,-8.577616222,39.96174388,4015.201941
7996,0.60514526,-0.212186086,1.059452834,10.33771342,-5.432067693,-8.520471475,38.38900076,4010.088201
8000,0.601950403,-0.213336694,1.057715977,10.31543971,-5.370451022,-8.461115166,38.95731104,4017.772486
8004,0.605367968,-0.214377881,1.06030993,10.34818489,-5.369256276,-8.555197611,39.63552137,4018.972209
8008,0.602958943,-0.214157263,1.059346112,10.35000316,-5.388916483,-8.589298578,38.9746664,4017.494817
8012,0.602141515,-0.211468231,1.060619478,10.38937025,-5.374180993,-8.52353925,39.12979133,4016.06883
8016,0.603253789,-0.213593347,1.060251113,10.39337577,-5.397649796,-8.543119797,39.50349419,4014.570329
8020,0.600427901,-0.214539953,1.059601814,10.39854774,-5.355198301,-8.538058304,38.97836582,4017.45051
8024,0.606022325,-0.211857961,1.061842394,10.41925557,-5.44833697,-8.567923701,38.88832858,4017.197312
8028,0.602835859,-0.211312189,1.055858526,10.36595941,-5.324880587,-8.590661829,38.59971786,4015.927994
8032,0.607729746,-0.212361363,1.055528266,10.30101058,-5.475886009,-8.534680405,39.57167306,4018.704614
8036,0.606361572,-0.214705646,1.056981913,10.31240126,-5.459951682,-8.565967594,39.52730053,4018.552555
8040,0.607191321,-0.209812805,1.057931197,10.34696911,-5.363049232,-8.532921274,39.02449412,4025.773163
8044,0.603780325,-0.212199085,1.058224717,10.41340743,-5.393760972,-8.569964216,39.15833185,4013.961686
8048,0.607390567,-0.209249192,1.054978451,10.32032517,-5.412229796,-8.608832615,38.51006195,4020.071886
8052,0.607380399,-0.212307788,1.061353675,10.31204126,-5.348562016,-8.595207711,39.60414654,4021.431872
8056,0.603812327,-0.210225747,1.058647297,10.37705638,-5.320956712,-8.527998118,38.83531605,4018.75878
8060,0.604776953,-0.215413096,1.059017559,10.33678213,-5.412226572,-8.51604781,39.24660338,4020.732425
8064,0.607669768,-0.212821573,1.056357144,10.40446782,-5.356568502,-8.553077724,39.38557712,4021.50653
8068,0.604979771,-0.21299552,1.058101054,10.34045051,-5.387636661,-8.573120389,39.44579711,4014.664373
8072,0.603158762,-0.20856258,1.057791918,10.35192667,-5.475275009,-8.551241096,40.55576776,4016.969387
8076,0.60691017,-0.213233095,1.059163189,10.35747637,-5.393173753,-8.589280831,39.39757385,4020.148504
8080,0.607176271,-0.21456797,1.06079704,10.35268616,-5.352895009,-8.581195298,38.27203964,4015.316041
8084,0.602779851,-0.213165172,1.058768297,10.32967993,-5.423752959,-8.54906918,39.29159458,4020.599021
8088,0.605570941,-0.213598641,1.057034448,10.3196427,-5.330344542,-8.509959833,39.51232342,4015.825086
8092,0.604693659,-0.212150932,1.05928986,10.38217185,-5.391784865,-8.540843366,38.31188994,4015.529614
8096,0.607012284,-0.214085104,1.058904364,10.34782012,-5.351278161,-8.520784623,38.79851525,4012.892304
8100,0.603099058,-0.21400372,1.056835034,10.35625346,-5.396644403,-8.556972975,39.20517035,4021.600057
8104,0.60741427,-0.21059558,1.058608845,10.30151909,-5.396592389,-8.522746288,39.43762748,4016.82814
8108,0.606592865,-0.216614803,1.055093919,10.35794769,-5.371810086,-8.563547451,38.71528774,4015.957726
8112,0.603864997,-0.210660079,1.058657736,10.37767311,-5.469523378,-8.486100225,39.19985514,4015.485219
8116,0.603500595,-0.21016307,1.052734049,10.38854197,-5.427215114,-8.537356857,39.27049511,4011.747149
8120,0.602188352,-0.210171845,1.057733042,10.44027574,-5.348108208,-8.547150626,39.63968936,4017.287674
8124,0.607627201,-0.215407143,1.060192264,10.34301374,-5.395911663,-8.441201115,39.8652785,4015.038807
8128,0.602622535,-0.215052011,1.057489589,10.35814111,-5.42280951,-8.463187558,39.21701417,4017.539825
8132,0.604249455,-0.212354906,1.058980919,10.31216371,-5.384798988,-8.58889961,39.861652,4015.545141
8136,0.608640869,-0.21198188,1.059062479,10.29528931,-5.308160966,-8.508085591,38.84201414,4015.936292
8140,0.606330724,-0.215231804,1.058143328,10.39807696,-5.496073135,-8.467334949,38.87184884,4013.16344
8144,0.605308956,-0.20987687,1.056140917,10.30157583,-5.39845936,-8.534962466,39.09404983,4020.6666
8148,0.60519193,-0.208712401,1.056126493,10.37062101,-5.418681022,-8.601243626,38.57739886,4012.298774
8152,0.604237961,-0.213352737,1.056960601,10.39297669,-5.448300382,-8.568772287,39.02209227,4017.876997
8156,0.601762141,-0.212786123,1.059428223,10.43472327,-5.304775535,-8.590901393,39.2569919,4020.142785
8160,0.605869179,-0.208488656,1.060602606,10.39713282,-5.414806896,-8.52114274,39.72386555,4014.307037
8164,0.602286432,-0.21143123,1.056598392,10.40555272,-5.347535034,-8.518676277,39.30028715,4025.719508
8168,0.609155852,-0.211460317,1.057275095,10.39116997,-5.462201801,-8.586711018,39.44636938,4019.161917
8172,0.601256656,-0.211705899,1.057852951,10.40742725,-5.471694713,-8.521489851,39.47869732,4013.598758
8176,0.604055855,-0.216099519,1.06145644,10.33225766,-5.510096501,-8.586479312,38.33142482,4009.214788
8180,0.604728294,-0.214122213,1.057356984,10.45420241,-5.355046186,-8.534070334,39.08224143,4016.737113
8184,0.603392366,-0.209437325,1.06066898,10.33672894,-5.286058299,-8.571701711,39.62091998,4016.066251
8188,0.604732652,-0.214381355,1.057832707,10.33474183,-5.350471376,-8.506617945,39.52833841,4016.598035
8192,0.606115382,-0.209882457,1.057959393,10.41853636,-5.417411713,-8.553096118,39.58926621,4015.248512
8196,0.607721869,-0.210804863,1.057565041,10.46082343,-5.431907287,-8.519111554,39.2014124,4014.362166
8200,0.60498984,-0.21384689,1.058254777,10.39846792,-5.392555078,-8.600926165,39.44309,4018.406972
8204,0.604666047,-0.210535887,1.056427424,10.39790829,-5.385272086,-8.506799029,38.99228204,4012.46042
8208,0.605451178,-0.211013141,1.058370846,10.33601366,-5.480112098,-8.591775653,37.86776804,4016.865453
8212,0.604789072,-0.208231625,1.056701828,10.34940663,-5.318273288,-8.536898104,39.64989959,4019.32058
8216,0.603123876,-0.211730339,1.0584868,10.31902848,-5.405618205,-8.498210811,39.60638008,4011.956256
8220,0.604698715,-0.211737818,1.054788974,10.32855444,-5.354689483,-8.556322871,38.60870566,4012.357588
8224,0.607299376,-0.214280702,1.057277582,10.43557838,-5.299933951,-8.503411861,38.97400572,4010.153115
8228,0.604911487,-0.208181891,1.057997531,10.30268401,-5.314449872,-8.544948765,38.65580034,4017.229002
8232,0.604693896,-0.216466491,1.05762726,10.39923773,-5.450013612,-8.507883746,39.81606973,4012.654693
8236,0.604410302,-0.211795408,1.054850281,10.41147234,-5.448085703,-8.490695327,38.59054339,4015.284471
8240,0.605896346,-0.211305269,1.058920799,10.35365254,-5.479604623,-8.525180396,39.54209376,4010.376024
8244,0.605562515,-0.211176536,1.055508572,10.37015962,-5.339964805,-8.504235992,38.70613884,4012.840055
8248,0.605635445,-0.211142165,1.062705535,10.20940767,-5.479926118,-8.463489425,40.07630496,4005.793619
8252,0.604004338,-0.212194556,1.061283358,10.36921955,-5.37500269,-8.49737464,39.54772513,4012.59489
8256,0.599762575,-0.208785078,1.062301092,10.32238061,-5.436147924,-8.586866668,39.23860856,4014.879703
8260,0.603371825,-0.209736342,1.058580296,10.26532752,-5.398218491,-8.533187459,38.4948256,4013.938525
8264,0.604591731,-0.21005646,1.054710392,10.37973054,-5.437069734,-8.53760449,39.86407619,4016.926973
8268,0.60275624,-0.207146716,1.062280071,10.32306197,-5.434069102,-8.58178683,39.15834859,4014.900533
8272,0.606092152,-0.213428,1.059049435,10.35422141,-5.353453201,-8.560829266,38.34182913,4012.151347
8276,0.602785929,-0.212461638,1.062297947,10.35753261,-5.385180672,-8.627085165,39.18883076,4008.465742
8280,0.600023848,-0.211667726,1.061160797,10.3883469,-5.408252777,-8.613983896,39.58218397,4012.793283
8284,0.606390298,-0.21474994,1.059387161,10.35035215,-5.364722892,-8.523882749,39.51253794,4015.206309
8288,0.604168579,-0.20961844,1.056607697,10.34604428,-5.461217888,-8.559740897,39.46299353,4010.817378
8292,0.604668299,-0.212881686,1.056874445,10.34026909,-5.381287084,-8.557859276,39.41748527,4018.988901
8296,0.600932104,-0.211826805,1.058210076,10.35084238,-5.443088105,-8.558492951,39.22988201,4012.457775
8300,0.60390028,-0.211235163,1.058802228,10.39905006,-5.398527155,-8.56830751,39.64011731,4012.608412
8304,0.604343041,-0.21206963,1.058407276,10.39646392,-5.389031804,-8.579469431,38.77872605,4007.474361
8308,0.604796208,-0.214005519,1.059261428,10.33973532,-5.353232736,-8.524709051,38.30932941,4012.876214
8312,0.606537749,-0.211399099,1.061605989,10.35818303,-5.438939572,-8.556572498,39.0260763,4014.247116
8316,0.603312219,-0.214311066,1.062396822,10.34981786,-5.407492583,-8.499894405,39.1133481,4015.846625
8320,0.604166136,-0.211980727,1.055374113,10.31114643,-5.481405229,-8.591060976,38.5568123,4017.956425
8324,0.608202048,-0.212874016,1.059666447,10.45039861,-5.400493144,-8.526898428,38.99496098,4012.465477
8328,0.60433569,-0.210868288,1.060679846,10.32817087,-5.342803972,-8.519443067,38.10541773,4011.773225
8332,0.607663116,-0.210973708,1.05899977,10.3859813,-5.29329574,-8.560436097,38.82439248,4018.531392
8336,0.600986931,-0.212625135,1.059761378,10.36352192,-5.396620714,-8.581079702,39.55451424,4013.868834
8340,0.604278299,-0.210787345,1.057359475,10.40293357,-5.463690878,-8.507055419,38.54362167,4015.587679
8344,0.607231938,-0.210654767,1.058898358,10.25994036,-5.350262178,-8.513983558,38.91115309,4014.184613
8348,0.606111463,-0.210733499,1.058429774,10.39110305,-5.407970654,-8.513633856,39.51830595,4013.906101
8352,0.607831302,-0.214937364,1.057304821,10.38380292,-5.379646555,-8.51880055,39.91332628,4015.211658
8356,0.603885019,-0.217179193,1.057716255,10.24875311,-5.364232003,-8.533847982,39.39923189,4019.489198
8360,0.604932146,-0.212187457,1.059581857,10.3718713,-5.368625633,-8.557722131,38.19909093,4014.667768
8364,0.599712112,-0.216565524,1.058041508,10.38724249,-5.473682337,-8.494994872,39.0418203,4016.427268
8368,0.601708433,-0.21142978,1.058585571,10.30952686,-5.382797356,-8.475090235,39.80942451,4015.491868
8372,0.605747877,-0.215090669,1.058294054,10.33816392,-5.456902852,-8.50702945,38.83428055,4010.422834
8376,0.60333359,-0.211198764,1.057790679,10.35045501,-5.359780793,-8.48216453,39.44151626,4014.217809
8380,0.606418412,-0.214408785,1.056489561,10.32576289,-5.316143027,-8.612459532,39.32173358,4017.998389
8384,0.604006975,-0.216142943,1.056159725,10.34520633,-5.374395725,-8.548476349,38.17510119,4015.117777
8388,0.605781134,-0.216081893,1.059054242,10.43645234,-5.513119115,-8.565457003,38.80827151,4009.053269
8392,0.602875294,-0.211667565,1.057897128,10.38568265,-5.35732586,-8.590735601,38.61387557,4010.884459
8396,0.602446997,-0.216188225,1.056223221,10.37104945,-5.419125367,-8.628515128,39.06495898,4016.412819
8400,0.606908614,-0.210860033,1.05757434,10.3972257,-5.346401995,-8.517885575,39.48291945,4015.526059
8404,0.605826745,-0.211635589,1.05952936,10.32588814,-5.298573029,-8.513444497,39.11619215,4016.897024
